,avg_houshold_size,nonfamily_housholds%,lonely_housholder%,lonely_housholder_over65%,housholders_grandparents_responsible_for_grandchildren%,"not_us_citizen(abs, people)",geoid,unemployed%,median_houshold_income,mean_houshold_income,total_housing_units,avg_year_built,occupied_housing_units%,vacant_housing_units%,total_population,median_age,not_us_citizen%
2401,3.58,20.87912087912088,17.307692307692307,7.829670329670329,3.4340659340659343,282,36047074600,4.6,92841,108572,752,1935.8297872340424,96.8,3.2,2637,31.7,10.693970420932878
2402,2.98,25.19582245430809,15.404699738903394,6.266318537859008,3.263707571801567,388,36047076600,6.5,67955,77436,794,1941.0680100755667,96.5,3.5,2294,38.7,16.913687881429816
2403,2.8,43.62416107382551,39.309683604985615,12.464046021092999,0.9587727708533078,575,36047077000,7.0,58750,71759,1166,1935.786449399657,89.5,10.5,3065,29.1,18.76019575856444
2404,3.2,24.34402332361516,20.11661807580175,4.518950437317784,2.332361516034985,220,36047078000,6.0,83571,107351,744,1930.2728494623655,92.2,7.8,2210,40.6,9.95475113122172
2405,3.23,16.64564943253468,13.745271122320304,6.935687263556115,0.7566204287515763,353,36047078400,3.8,83608,94503,853,1932.7497069167646,93.0,7.0,2558,42.0,13.799843627834246
2406,3.32,30.60773480662983,28.7292817679558,6.187845303867404,7.955801104972374,316,36047114202,5.5,57171,86728,973,1936.755909558068,93.0,7.0,3013,33.7,10.487885828078328
2407,3.42,21.656050955414013,18.683651804670912,4.777070063694269,1.167728237791932,661,36047117601,5.4,50536,64673,1000,1931.13,94.2,5.8,3231,30.1,20.458062519343855
2408,2.3,62.01438848920864,28.489208633093533,1.1510791366906474,1.4388489208633095,459,36047045300,11.1,57137,82897,712,1939.0224719101127,97.6,2.4,2482,32.8,18.493150684931507
2409,2.08,62.95454545454545,34.54545454545455,5.454545454545454,0.0,242,36047049900,6.9,81042,127147,939,1952.6336528221511,93.7,6.3,1827,34.1,13.24575807334428
2410,2.85,36.1779722830051,32.89569657184537,13.27498176513494,0.0,679,36047048800,8.1,50232,72757,1405,1942.3256227758009,97.6,2.4,3918,35.8,17.33027054619704
2411,2.42,36.600587371512475,29.07488986784141,16.593245227606467,0.8076358296622614,986,36047049100,8.0,37093,54639,2856,1964.3364845938372,95.4,4.6,6594,40.1,14.952987564452533
2412,3.07,28.086642599277983,19.27797833935018,6.6425992779783405,1.8050541516245489,912,36047049600,5.2,74879,88727,1481,1934.7228224172854,93.5,6.5,4303,35.6,21.194515454334187
2413,2.25,44.65440079562406,37.841869716558925,9.099950273495773,0.0,377,36047050400,3.8,83265,109786,2105,1946.7752969121138,95.5,4.5,4534,39.7,8.31495368328187
2414,4.08,13.422007255139055,12.998790810157194,10.580411124546556,0.0,93,36047053300,2.7,27239,66163,1773,1930.9100394811053,93.3,6.7,6766,19.2,1.3745196571090748
2415,1.98,64.91228070175438,36.16734143049933,4.790823211875844,1.1470985155195683,299,36047055300,3.4,100395,131868,1684,1950.7054631828976,88.0,12.0,2953,32.8,10.125296308838468
2416,2.27,55.285650022492135,33.378317588843906,11.605937921727396,0.0,762,36047056300,6.9,77880,99133,2364,1947.0822758037225,94.0,6.0,5071,35.0,15.026621968053638
2417,2.46,34.267810026385234,30.870712401055414,15.864116094986805,0.0,1264,36047059401,5.2,59238,79121,3228,1935.5532837670385,93.9,6.1,7457,45.9,16.950516293415582
2418,2.61,32.78624462680734,27.237202032043772,12.81750683860883,2.46189917936694,1409,36047060000,4.9,69920,88298,2813,1951.6297547102733,91.0,9.0,6700,41.1,21.029850746268657
2419,2.49,41.060197663971245,31.266846361185983,16.531895777178796,1.1680143755615455,621,36047060600,8.2,57399,67770,1243,1957.3338696701528,89.5,10.5,2777,45.6,22.362261433201297
2420,3.41,13.91304347826087,11.652173913043477,4.521739130434783,1.7391304347826086,251,36047067400,4.2,97188,106131,629,1932.7670906200321,91.4,8.6,1972,42.9,12.728194726166327
2421,2.68,39.366515837104075,37.10407239819005,14.027149321266966,1.809954751131222,237,36047068600,7.7,57607,78218,710,1953.0281690140848,93.4,6.6,1776,43.4,13.344594594594595
2422,2.61,48.09769844997652,25.364020666979805,7.515265382808829,0.8454673555659934,676,36047032100,7.2,57875,99490,2300,1937.3215217391305,92.6,7.4,5582,33.2,12.110354711572914
2423,2.66,21.00409836065574,21.00409836065574,9.938524590163935,1.2295081967213115,321,36047032800,14.9,43542,79770,1094,1970.2632541133453,89.2,10.8,2593,42.9,12.37948322406479
2424,2.59,39.5896197948099,29.812914906457447,9.354254677127338,1.388050694025347,677,36047035100,9.4,38375,54360,1960,1929.4795918367347,84.5,15.5,4295,36.5,15.762514551804424
2425,2.96,33.58490566037736,27.924528301886788,11.320754716981131,1.3836477987421385,259,36047073200,9.2,67163,86855,824,1937.248786407767,96.5,3.5,2355,42.8,10.99787685774947
2426,3.42,18.0620884289746,16.462841015992474,5.174035747883348,4.703668861712137,742,36047074000,6.5,56850,79955,1140,1934.5745614035086,93.2,6.8,3636,32.8,20.407040704070408
2427,3.02,29.310344827586203,26.33228840125392,13.166144200626958,0.0,69,36047074800,2.4,86944,115192,702,1942.462962962963,90.9,9.1,1929,33.0,3.576982892690513
2428,3.31,11.926605504587155,11.926605504587155,9.862385321100918,0.0,19,36047075400,2.9,115500,148850,474,1928.5717299578062,92.0,8.0,1466,38.8,1.296043656207367
2429,2.95,32.399745385105035,27.498408656906427,11.648631444939527,4.964990451941438,1164,36047076200,1.6,52135,89968,1713,1939.2577349678925,91.7,8.3,4651,31.0,25.026875940657924
2430,2.73,46.98195395146235,37.33665214685749,12.81891723708774,5.6627255756067205,963,36047081800,4.8,70433,77791,1790,1937.8793296089386,89.8,10.2,4631,34.2,20.7946447851436
2431,2.59,42.96902812388751,37.20185119259522,11.961552153791384,3.702385190459238,1461,36047082200,8.5,41922,58172,3122,1927.1199551569507,90.0,10.0,7485,37.1,19.519038076152302
2432,2.71,34.99562554680665,31.452318460192476,9.317585301837275,1.268591426071741,1965,36047083000,3.9,49609,57586,2502,1942.869304556355,91.4,8.6,6184,37.2,31.775549805950842
2433,2.89,23.09124767225326,21.787709497206702,7.635009310986964,2.4208566108007448,165,36047083400,8.1,54625,65732,610,1937.819672131148,88.0,12.0,1554,40.5,10.617760617760617
2434,3.7,20.253164556962027,11.867088607594935,5.379746835443037,3.1645569620253164,419,36081004001,7.6,73529,78733,700,1954.0928571428567,90.3,9.7,2358,34.9,17.769296013570823
2435,3.59,15.33412887828162,11.575178997613365,3.878281622911695,1.0143198090692125,623,36081005400,8.7,76875,90365,1797,1938.5734557595997,93.3,6.7,6029,34.0,10.333388621661967
2436,3.16,20.59426229508197,18.186475409836067,10.706967213114757,0.0,680,36081005800,7.4,72069,91910,2071,1948.0731530661521,94.3,5.7,6182,43.4,10.999676480103526
2437,2.11,67.94453507340947,33.564437194127244,5.99510603588907,0.0,783,36081006300,5.6,86164,101885,2906,1939.9941500344119,84.4,15.6,5185,30.8,15.101253616200577
2438,3.24,20.28619528619529,19.27609427609428,4.040404040404041,2.6936026936026933,581,36081008800,7.0,85100,93029,1272,1947.471698113208,93.4,6.6,3845,38.4,15.110533159947984
2439,2.57,42.26519337016575,24.585635359116026,2.4171270718232045,0.6215469613259669,399,36081009700,3.7,95625,119602,1671,1938.2707959305808,86.7,13.3,3718,33.2,10.731576116191501
2440,4.54,9.101382488479262,7.142857142857142,2.3041474654377883,2.1889400921658986,1030,36081010600,11.7,67031,88932,936,1937.1677350427349,92.7,7.3,3963,36.9,25.990411304567246
2441,3.04,32.91855203619909,23.831070889894423,7.013574660633483,3.469079939668175,4348,36081023500,3.5,53700,63059,2789,1940.080853352456,95.1,4.9,8065,36.9,53.911965282083074
2442,3.5,22.053872053872045,18.51851851851852,10.437710437710438,0.0,536,36081028400,9.1,65625,78083,1241,1952.870265914585,95.7,4.3,4157,33.1,12.893913880202067
2443,2.7,42.632524707996396,36.02875112309075,10.646900269541778,6.8283917340521105,2704,36081029100,6.8,50167,65654,2490,1943.3947791164655,89.4,10.6,6299,42.3,42.92744880139704
2444,3.26,19.738751814223512,17.271407837445572,5.950653120464442,1.4513788098693758,354,36081038400,12.1,69145,83913,742,1954.4191374663073,92.9,7.1,2272,43.0,15.580985915492956
2445,4.58,17.352941176470587,8.411764705882353,3.941176470588236,5.235294117647058,3743,36081040100,5.4,55455,71359,1823,1956.4714755896875,93.3,6.7,7779,27.7,48.11672451471912
2446,4.41,12.203389830508476,8.135593220338983,5.7627118644067785,3.163841807909604,1696,36081041100,4.4,65817,69419,956,1947.3169456066946,92.6,7.4,3902,34.5,43.46488980010251
2447,3.25,28.19188191881919,25.977859778597782,5.313653136531365,9.741697416974171,617,36081041400,12.1,51646,69800,1430,1946.041958041958,94.8,5.2,4409,35.0,13.994102971195282
2448,3.3,31.04325699745547,27.989821882951656,8.651399491094146,4.580152671755725,73,36081043200,11.4,92656,98413,437,1936.262013729977,89.9,10.1,1302,38.4,5.6067588325652835
2449,2.49,46.57643312101911,44.028662420382155,23.487261146496817,0.0,677,36081044601,5.9,35948,50818,1317,1962.167805618831,95.4,4.6,3144,41.1,21.533078880407125
2450,3.27,33.61884368308351,23.447537473233403,11.241970021413277,0.0,773,36081045700,2.5,54052,79078,1187,1961.9389216512216,78.7,21.3,3058,38.0,25.277959450621324
2451,3.56,31.934493346980553,16.786079836233366,5.322415557830093,0.0,1177,36081045900,6.9,57888,83070,1214,1949.4093904448105,80.5,19.5,3485,33.5,33.77331420373027
2452,2.64,32.24222585924713,23.7315875613748,11.129296235679217,0.0,384,36081118100,4.3,64851,88600,724,1946.0220994475135,84.4,15.6,1612,38.8,23.82133995037221
2453,2.65,37.26829268292683,32.0,24.87804878048781,6.536585365853659,1315,36081120500,4.1,22721,38128,1037,1957.7140790742526,98.8,1.2,2748,51.8,47.85298398835517
2454,2.73,25.952626158599386,21.421215242018537,8.238928939237901,1.6477857878475797,291,36081146300,7.0,69386,102331,1074,1942.0744878957169,90.4,9.6,3043,45.5,9.562931317778508
2455,3.06,22.54025044722719,19.67799642218247,5.366726296958856,1.4311270125223614,172,36081126500,11.2,66625,84798,602,1942.7142857142856,92.9,7.1,1713,41.7,10.040863981319323
2456,3.7,31.29770992366413,16.335877862595414,5.038167938931298,0.6106870229007634,293,36081126700,11.2,73942,82829,758,1939.3482849604225,86.4,13.6,4666,19.9,6.279468495499358
2457,3.19,10.0,10.0,5.365853658536587,0.0,37,36081133900,2.1,116250,121018,464,1945.6012931034486,88.4,11.6,1315,42.4,2.8136882129277567
2458,2.07,45.79619368826789,34.13635268609973,0.6504456757407854,2.023608768971332,1848,36081000100,3.6,142348,168507,5664,2005.1364759887008,73.3,26.7,8830,33.7,20.928652321630803
2459,4.48,15.555555555555555,10.370370370370368,4.4444444444444455,2.2222222222222223,1251,36081001000,3.3,91350,100145,993,1935.3867069486405,95.2,4.8,4230,35.8,29.574468085106382
2460,3.49,20.1171875,14.2578125,3.125,2.1484375,269,36081003200,6.1,62895,75533,538,1948.486988847584,95.2,4.8,1788,38.4,15.044742729306487
2461,3.36,24.90071485305798,20.49245432883241,8.30023828435266,4.606830818109612,1207,36081157101,4.7,94420,103885,2614,1950.778117827085,96.3,3.7,8458,36.0,14.270513123669899
2462,2.68,31.433506044905013,29.36096718480139,14.76683937823834,0.0,307,36081150702,3.2,82500,119116,1297,1951.7567463377027,89.3,10.7,3243,47.6,9.46654332408264
2463,1.38,69.31549960660897,63.965381589299774,57.59244689221086,0.0,0,36081155101,0.0,62993,87343,1613,1971.8558586484812,78.8,21.2,1749,81.5,0.0
2464,4.05,16.695957820738133,11.423550087873464,5.799648506151142,3.339191564147628,340,36081157102,6.3,87750,125458,596,1954.974832214765,95.5,4.5,2306,35.3,14.744145706851691
2465,3.59,30.82386363636364,17.045454545454547,4.403409090909091,2.414772727272727,928,36081046100,8.6,54911,62202,819,1953.5781440781439,86.0,14.0,2535,36.0,36.60749506903353
2466,3.01,35.21444695259593,27.539503386004515,11.738148984198643,4.740406320541761,324,36081046400,10.7,92625,111591,515,1947.888349514563,86.0,14.0,1714,28.8,18.903150525087515
2467,2.89,38.67768595041322,33.71900826446281,7.878787878787877,3.3057851239669422,616,36081049200,5.7,64438,76860,1898,1947.3003161222337,95.6,4.4,5249,41.1,11.735568679748523
2468,3.09,27.844712182061578,24.89959839357429,7.898259705488621,3.4805890227576977,385,36081051300,3.9,83512,90505,840,1951.402380952381,88.9,11.1,2309,35.9,16.673884798614118
2469,2.19,34.723336006415394,30.152365677626303,14.274258219727345,0.8821170809943866,50,36031960300,3.6,60169,84799,1707,1964.1069127123608,73.1,26.9,2741,48.5,1.8241517694272162
2470,2.44,36.08949416342411,30.544747081712064,11.381322957198446,2.8210116731517516,26,36031960100,6.3,56724,79578,1489,1954.543653458697,69.0,31.0,2515,48.5,1.033797216699801
2471,2.18,50.727117194183066,30.624465355004283,10.008554319931566,0.0,98,36029006302,0.9,78438,121610,1303,1925.69723714505,89.7,10.3,2649,43.8,3.6995092487731216
2472,2.34,30.870917573872475,25.816485225505442,16.174183514774494,1.827371695178849,267,36029007902,1.0,60538,69885,2774,1956.9062725306414,92.7,7.3,6023,47.1,4.433006807238918
2473,2.12,38.89541715628672,35.487661574618095,22.561692126909517,0.7050528789659225,13,36029010803,4.6,59375,66880,876,1963.820776255708,97.1,2.9,1989,56.2,0.6535947712418301
2474,2.11,56.05048255382331,48.181143281366005,15.664439495174461,1.33630289532294,56,36029001100,7.2,37886,48995,1561,1938.8689942344647,86.3,13.7,2874,37.5,1.9485038274182327
2475,2.09,55.67164179104478,33.992537313432834,6.343283582089553,3.1716417910447765,111,36029004900,3.2,56806,68291,3040,1930.7417763157891,88.2,11.8,5609,35.6,1.9789623818862543
2476,2.35,37.70822816759213,32.55931347804139,14.790509843513375,0.0,2,36029009702,2.6,60179,77170,2026,1959.196446199408,97.8,2.2,4652,41.4,0.04299226139294927
2477,2.24,38.01857585139319,29.009287925696587,6.811145510835912,0.0,196,36029012901,4.8,51495,63120,3321,1969.806534176453,97.3,2.7,7263,39.9,2.6986093900592043
2478,2.26,47.133138969873656,40.42759961127308,21.963070942662775,1.84645286686103,49,36029014801,5.8,50875,67632,1069,1945.7703461178671,96.3,3.7,2334,41.6,2.0994001713796058
2479,2.42,45.163240628778716,35.42926239419589,11.487303506650546,2.5392986698911733,97,36029000200,2.8,31345,42100,1919,1935.4744658676395,86.2,13.8,4016,34.2,2.4153386454183265
2480,2.1,47.22543352601157,36.069364161849705,12.427745664739886,6.416184971098264,46,36029002400,10.8,29000,41963,2206,1932.1790571169533,78.4,21.6,3628,35.2,1.2679162072767365
2481,2.25,43.9,34.849999999999994,14.75,0.0,121,36029010101,4.4,58614,63772,2097,1951.5410109680497,95.4,4.6,4491,35.2,2.694277443776442
2482,2.14,44.16058394160584,37.71289537712895,12.246553122465535,1.8248175182481752,81,36029008002,1.7,54842,71472,2585,1947.2783365570601,95.4,4.6,5286,44.8,1.532349602724177
2483,2.32,43.01412872841444,34.850863422291994,13.343799058084773,4.7095761381475665,3,36029011500,10.3,44125,60432,686,1937.48833819242,92.9,7.1,1483,40.8,0.20229265003371544
2484,2.91,14.31543903454016,13.358302122347064,7.698709945900958,0.0,50,36029013502,4.7,132194,168411,2416,1973.6225165562914,99.5,0.5,6995,46.9,0.7147962830593281
2485,2.4,35.260115606936424,33.42091434576984,10.299527062532842,1.4713610089332634,100,36029004100,3.7,31829,49961,2206,1927.8363553943786,86.3,13.7,4571,36.0,2.1877050973528767
2486,2.33,48.04038004750594,39.66745843230404,12.885985748218527,0.05938242280285036,422,36029005900,7.4,24844,40893,1948,1935.4188911704312,86.4,13.6,3935,30.0,10.724269377382466
2487,2.38,38.25593050451053,30.23722018042098,9.021049114600736,0.5011693952555965,49,36029007303,4.7,76703,88431,3166,1971.7473152242576,94.5,5.5,7222,41.7,0.6784824148435337
2488,2.32,37.462365591397855,26.021505376344084,6.150537634408603,2.5806451612903225,247,36029009401,4.9,78188,107369,2426,1954.0484336356146,95.8,4.2,6019,36.1,4.103671706263499
2489,2.37,34.88108720271801,28.199320498301244,15.628539071347678,0.0,4,36029011100,4.5,59511,63290,990,1949.7171717171718,89.2,10.8,2100,42.4,0.19047619047619047
2490,2.15,39.69746524938675,35.895339329517576,19.70564186426819,0.0,16,36029013002,3.8,53511,66186,2611,1984.553044810417,93.7,6.3,5490,48.7,0.29143897996357016
2491,2.1,54.03151065801668,50.5097312326228,24.37442075996293,0.0,26,36053030501,3.0,52438,75096,1319,1951.2892342683847,81.8,18.2,3195,37.7,0.8137715179968702
2492,2.77,27.48267898383372,22.940723633564282,10.739030023094687,1.0007698229407236,47,36053030600,3.5,61694,74319,2882,1962.3332755031229,90.1,9.9,7185,44.5,0.6541405706332637
2493,2.84,32.88958496476116,25.52858261550509,11.041503523884103,2.8974158183241974,9,36053030800,2.0,56510,68277,2027,1960.6941292550569,63.0,37.0,3627,45.3,0.24813895781637718
2494,2.73,29.84201287302516,23.46401404330017,11.176126389701581,0.0,20,36053030403,2.6,76406,86889,1825,1967.7227397260276,93.6,6.4,4758,39.8,0.4203446826397646
2495,2.72,22.008547008547012,21.367521367521366,11.894586894586894,1.0683760683760684,67,36053030502,3.2,101400,141507,1749,1963.9202401372213,80.3,19.7,3812,48.1,1.7576075550891919
2496,2.33,53.24374420759963,47.31232622798888,11.02873030583874,0.0,30,36053030102,9.2,45690,53004,2400,1941.087083333333,89.9,10.1,5048,41.5,0.5942947702060222
2497,2.57,29.105520614954578,18.658280922431867,5.800139762403914,3.4241788958770094,31,36053030401,5.7,67500,77624,3538,1967.824194460147,80.9,19.1,7385,46.1,0.41976980365605954
2498,2.84,32.860824742268036,24.613402061855673,9.149484536082475,0.6443298969072164,383,36027410000,6.9,74625,88686,795,1959.6308176100629,97.6,2.4,4267,21.1,8.975861260838997
2499,2.23,52.22641509433962,45.35849056603774,21.20754716981132,3.924528301886793,207,36027140500,4.1,65766,86606,1494,1970.1894243641232,88.7,11.3,3007,45.1,6.883937479215165
2500,2.38,40.214932126696844,35.803167420814475,10.633484162895927,0.0,68,36045062200,7.3,54018,62959,2005,1936.3912718204485,88.2,11.8,4286,32.1,1.5865608959402706
2501,5.25,25.0,0.0,0.0,0.0,205,36027610000,0.0,-666666666,-999999999,16,1933.25,100.0,0.0,2086,45.2,9.827420901246404
2502,2.81,26.281262812628125,22.099220992209922,12.095120951209513,0.0,189,36027140700,9.0,99503,112423,2626,1968.163747143945,92.9,7.1,6886,45.6,2.744699390066802
2503,2.45,53.99188092016238,40.527740189445204,13.599458728010823,1.3531799729364005,67,36045061400,4.5,36193,41497,1756,1941.950455580865,84.2,15.8,3631,31.5,1.8452217020104653
2504,2.5,34.329268292682926,28.109756097560982,11.646341463414636,2.6829268292682933,28,36045060100,9.1,57927,75718,3810,1962.0801837270346,43.0,57.0,4118,46.0,0.6799417192812044
2505,2.79,21.081985499163405,17.177914110429448,6.1349693251533735,6.581148912437255,135,36045060500,7.4,59185,71828,2039,1976.7999019127026,87.9,12.1,5037,32.3,2.6801667659321025
2506,2.54,31.546840958605667,21.612200435729847,10.45751633986928,0.522875816993464,55,36045060900,4.7,51449,57806,2601,1951.1049596309115,88.2,11.8,5980,33.0,0.919732441471572
2507,2.06,51.900826446280995,42.75482093663912,7.327823691460054,0.5509641873278237,267,36045061500,7.8,44087,50468,2192,1948.3743156934304,82.8,17.2,3980,27.8,6.708542713567839
2508,2.33,31.863354037267083,25.52795031055901,12.795031055900619,0.9937888198757764,9,36045060300,4.4,52806,70885,4489,1964.9707061706392,35.9,64.1,3766,49.1,0.2389803505045141
2509,2.69,30.37681159420289,21.043478260869566,7.82608695652174,0.6956521739130435,44,36045060700,9.5,49852,62511,2677,1960.301456854688,64.4,35.6,4645,37.7,0.9472551130247577
2510,2.44,39.39617083946982,28.12960235640648,12.150220913107509,4.050073637702504,8,36053030200,6.6,45213,58859,1753,1956.442954934398,77.5,22.5,3431,49.9,0.2331681725444477
