,avg_houshold_size,nonfamily_housholds%,lonely_housholder%,lonely_housholder_over65%,housholders_grandparents_responsible_for_grandchildren%,"not_us_citizen(abs, people)",geoid,unemployed%,median_houshold_income,mean_houshold_income,total_housing_units,avg_year_built,occupied_housing_units%,vacant_housing_units%,total_population,median_age,not_us_citizen%
1719,2.37,59.554730983302406,43.41372912801484,6.493506493506493,2.411873840445269,365,36067003500,13.5,17685,36598,1296,1945.1674382716046,83.2,16.8,2649,26.2,13.778784446961117
1720,2.96,26.003490401396164,24.258289703315878,6.980802792321117,12.390924956369982,37,36067005900,30.6,29757,34011,773,1938.0316946959895,74.1,25.9,1710,33.0,2.1637426900584797
1721,2.41,33.74449339207048,25.374449339207047,4.669603524229076,0.0,8,36067010100,3.5,87331,95697,1260,1971.3293650793648,90.1,9.9,2733,45.4,0.29271862422246614
1722,2.71,24.81895984200132,18.367346938775512,11.454904542462149,0.5924950625411455,38,36067010400,3.2,87535,107448,1582,1978.9753476611884,96.0,4.0,4122,40.5,0.9218825812712276
1723,2.28,39.01284651791751,33.06288032454361,24.27315753887762,0.4056795131845842,87,36067011011,4.9,59016,77903,1533,1977.890084801044,96.5,3.5,3522,47.6,2.4701873935264054
1724,2.53,32.79616724738676,25.261324041811843,17.1602787456446,2.003484320557491,54,36067012000,7.2,58934,73833,2557,1958.6748142354322,89.8,10.2,5831,46.5,0.9260847196021266
1725,2.37,36.59022931206381,33.300099700897306,19.3419740777667,0.19940179461615154,35,36067013200,6.3,69010,81069,1158,1950.433506044905,86.6,13.4,2674,50.9,1.3089005235602094
1726,2.21,41.420807453416145,35.36490683229814,20.263975155279503,1.7857142857142856,385,36067015100,6.0,66181,96460,2773,1959.7582041110709,92.9,7.1,5699,45.4,6.755571152833831
1727,2.87,25.062344139650868,18.578553615960104,3.8653366583541153,7.107231920199501,177,36067016902,3.4,72879,90817,876,1955.9509132420087,91.6,8.4,2306,38.4,7.675628794449263
1728,2.47,34.173669467787114,28.10457516339869,14.19234360410831,3.1746031746031744,66,36067015203,3.7,97708,127273,1094,1976.099634369287,97.9,2.1,2642,45.5,2.498107494322483
1729,2.23,47.05159705159705,38.452088452088454,18.734643734643733,0.0,13,36067014200,5.8,51184,54440,1782,1952.347923681257,91.4,8.6,3643,41.7,0.3568487510293714
1730,2.45,39.345991561181435,28.69198312236287,13.080168776371307,6.645569620253164,111,36067014400,13.1,47316,52874,1117,1951.1714413607879,84.9,15.1,2366,46.6,4.691462383770076
1731,2.1,50.86447295036252,43.390964863357496,14.891243725599553,0.0,82,36067014500,7.6,52656,66775,1878,1964.1379126730567,95.5,4.5,3774,46.9,2.172760996290408
1732,2.76,18.939393939393934,18.181818181818183,8.901515151515152,0.0,51,36067016002,6.8,98750,118900,1104,1969.3867753623188,95.7,4.3,2928,47.1,1.7418032786885245
1733,2.12,44.83139856274185,39.13764510779436,14.096185737976782,3.3720287451630733,79,36067013000,3.0,52588,57898,2027,1948.1285150468673,89.2,10.8,3837,43.2,2.0589001824341935
1734,2.89,18.69306930693069,12.554455445544555,4.237623762376238,2.376237623762376,135,36067015700,1.7,111049,150235,2720,1965.208823529412,92.8,7.2,7320,44.7,1.8442622950819672
1735,2.51,26.85185185185185,21.127946127946128,11.868686868686867,1.3468013468013469,74,36067012800,9.2,55978,66824,1274,1967.8257456828885,93.2,6.8,2995,47.8,2.4707846410684473
1736,2.49,28.85906040268457,24.43742597710225,8.961705487564153,1.0264508487958943,86,36067016300,5.2,97267,112358,2772,1978.9938672438675,91.4,8.6,7496,41.2,1.1472785485592316
1737,1.44,78.89344262295081,71.72131147540983,19.057377049180328,0.0,34,36067000100,3.5,52283,74812,570,1962.6649122807016,85.6,14.4,705,34.5,4.822695035460993
1738,2.74,33.827160493827165,28.76543209876543,5.802469135802469,1.728395061728395,77,36067005100,13.0,28833,36614,1143,1939.394138232721,70.9,29.1,2221,31.8,3.466906798739307
1739,2.46,46.798029556650235,33.99014778325123,8.866995073891626,4.679802955665025,353,36067002400,11.8,26116,32402,1021,1944.841821743389,79.5,20.5,1998,28.0,17.667667667667665
1740,2.07,52.445961319681466,41.06939704209329,21.046643913538112,4.778156996587032,21,36067010700,11.9,41250,56956,959,1962.7732012513034,91.7,8.3,1821,47.2,1.1532125205930808
1741,2.49,37.22163308589608,31.81336161187699,14.316012725344644,1.4846235418875928,74,36067016200,9.4,48887,70926,1004,1948.6932270916334,93.9,6.1,2351,39.1,3.1475967673330496
1742,2.36,65.4252017380509,29.85723153320919,6.269397889509622,1.5518311607697082,227,36067004500,5.0,54540,75087,1829,1931.6842536905415,88.1,11.9,3824,27.9,5.936192468619247
1743,2.53,25.59701492537313,17.686567164179102,7.313432835820897,0.7462686567164178,11,36067011022,3.9,67045,77515,1340,1964.9029850746272,100.0,0.0,3390,39.3,0.32448377581120946
1744,2.4,43.744120413922865,36.40639698965193,5.738476011288805,0.0,10,36067003900,11.8,16518,29617,1625,1942.591076923077,65.4,34.6,2664,32.3,0.37537537537537535
